row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
225225,2019,149,Stevens,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,66,Hospital Inpatient Professional Services,344,208,721,"$43,213.13",$207.76,$56.54,"$43,213.13",$207.76,$56.54,$0.00,$0.00,$0.00
226353,2019,155,Traverse,MEDICARE,3,45 - 64 years,F,69,Hospital Outpatient,"2,990",502,806,"$464,429.55",$925.16,$188.67,"$389,554.58",$776.01,$153.75,"$74,874.97",$149.15,$16.23
227145,2019,159,Wadena,MEDICARE,5,75 years and older,M,321,Emergency department,"1,984",681,"3,647","$175,329.60",$257.46,$104.96,"$150,747.66",$221.36,$64.65,"$24,581.94",$36.10,$1.69
228009,2019,165,Watonwan,COMMERCIAL,3,45 - 64 years,M,200,Clinic/Office,"2,302",945,"2,317","$331,932.08",$351.25,$179.72,"$207,934.98",$220.04,$81.50,"$123,997.10",$131.21,$30.21
229017,2019,171,Wright,COMMERCIAL,1,18 years and under,M,18,Outpatient Other,314,290,216,"$63,521.63",$219.04,$147.00,"$47,401.00",$163.45,$109.80,"$16,120.63",$55.59,$25.00
198735,2019,005,Becker,COMMERCIAL,3,45 - 64 years,F,51,Hospital Inpatient,835,66,599,"$1,361,289.54","$20,625.60","$11,301.38","$1,326,089.82","$20,092.27","$11,282.01","$35,199.72",$533.33,$0.00
199431,2019,007,Beltrami,MEDICARE,5,75 years and older,F,240,Ambulatory Surgery,494,326,"2,868","$175,338.67",$537.85,$122.36,"$151,239.09",$463.92,$107.20,"$24,099.58",$73.93,$23.16
200439,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,19,Home Health,"1,052",998,218,"$68,723.92",$68.86,$58.15,"$68,707.92",$68.85,$58.15,$16.00,$0.02,$0.00
201255,2019,017,Carlton,MEDICARE,3,45 - 64 years,F,616,Hospital Outpatient,"28,334","4,802","7,137","$3,097,004.19",$644.94,$192.95,"$2,323,360.58",$483.83,$153.52,"$773,643.61",$161.11,$36.29
201999,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,32,Emergency department,208,81,354,"$6,026.10",$74.40,$43.86,"$6,026.10",$74.40,$43.86,$0.00,$0.00,$0.00
202791,2019,025,Chisago,MEDICARE,2,19 - 44 years,F,132,Hospital Outpatient,"4,897",862,"1,569","$463,622.58",$537.85,$169.25,"$356,649.41",$413.75,$130.73,"$106,973.17",$124.10,$36.35
203487,2019,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,32,Independent Lab,95,49,377,"$3,728.86",$76.10,$30.85,"$3,728.86",$76.10,$30.85,$0.00,$0.00,$0.00
204495,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,604,Emergency department,"4,088","1,404","6,788","$558,463.57",$397.77,$304.18,"$545,471.26",$388.51,$294.21,"$12,992.31",$9.25,$0.00
205143,2019,037,Dakota,MEDICARE,5,75 years and older,M,197,Outpatient Other,"23,263","2,790","2,231","$1,865,890.19",$668.78,$315.00,"$1,601,094.56",$573.87,$315.00,"$264,795.63",$94.91,$0.00
206223,2019,045,Fillmore,COMMERCIAL,1,18 years and under,M,178,Clinic/Office,"1,200",610,"2,065","$186,104.64",$305.09,$182.61,"$136,815.22",$224.29,$121.29,"$49,289.42",$80.80,$22.92
207351,2019,051,Grant,COMMERCIAL,2,19 - 44 years,F,42,Independent Lab,171,61,469,"$22,393.27",$367.10,$109.08,"$14,606.77",$239.46,$28.91,"$7,786.50",$127.65,$0.00
208359,2019,055,Houston,MEDICARE,3,45 - 64 years,F,107,Other,973,360,"1,244","$49,208.36",$136.69,$59.91,"$40,100.75",$111.39,$39.64,"$9,107.61",$25.30,$5.40
209247,2019,061,Itasca,COMMERCIAL,1,18 years and under,M,117,Emergency department,436,157,"1,350","$121,594.20",$774.49,$621.95,"$78,223.95",$498.24,$273.09,"$43,370.25",$276.24,$150.00
210063,2019,065,Kanabec,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,181,Other,"11,974","7,128","2,030","$979,449.13",$137.41,$104.40,"$979,449.13",$137.41,$104.40,$0.00,$0.00,$0.00
211143,2019,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,471,Hospital Outpatient,"11,899","3,221","5,166","$977,623.02",$303.52,$107.19,"$973,984.76",$302.39,$107.19,"$3,638.26",$1.13,$0.00
212487,2019,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,18,Inpatient Non-acute Professional Services,466,372,213,"$58,526.26",$157.33,$65.34,"$58,516.66",$157.30,$65.34,$9.60,$0.03,$0.00
213471,2019,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,000",Clinic/Office,"14,061","8,344","11,392","$834,423.57",$100.00,$90.52,"$834,423.57",$100.00,$90.52,$0.00,$0.00,$0.00
226272,2019,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,20,Emergency department,114,36,195,"$10,193.47",$283.15,$235.18,"$10,193.47",$283.15,$235.18,$0.00,$0.00,$0.00
227160,2019,161,Waseca,COMMERCIAL,1,18 years and under,F,49,Emergency department,204,76,550,"$83,892.93","$1,103.85",$844.49,"$53,947.54",$709.84,$559.45,"$29,945.39",$394.02,$250.00
227976,2019,165,Watonwan,COMMERCIAL,2,19 - 44 years,F,16,Hospital Inpatient,149,17,183,"$209,901.56","$12,347.15","$11,775.71","$176,540.94","$10,384.76","$10,991.90","$33,360.62","$1,962.39",$870.65
229032,2019,171,Wright,COMMERCIAL,2,19 - 44 years,F,37,Outpatient Other,907,715,411,"$181,765.88",$254.22,$198.90,"$160,186.19",$224.04,$178.65,"$21,579.69",$30.18,$0.00
198065,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,16,Outpatient Other,761,393,177,"$67,051.16",$170.61,$145.99,"$67,051.16",$170.61,$145.99,$0.00,$0.00,$0.00
198737,2019,005,Becker,COMMERCIAL,3,45 - 64 years,F,606,Hospital Outpatient,"12,756","2,780","7,055","$3,879,975.45","$1,395.67",$200.00,"$3,192,509.38","$1,148.38",$124.62,"$687,466.07",$247.29,$0.00
199505,2019,009,Benton,COMMERCIAL,2,19 - 44 years,M,15,Ambulance,61,22,157,"$26,388.30","$1,199.47","$1,231.44","$23,398.78","$1,063.58",$781.03,"$2,989.52",$135.89,$0.00
200465,2019,013,Blue Earth,MEDICARE,2,19 - 44 years,F,20,Ambulatory Surgery,351,60,240,"$53,159.72",$886.00,$572.15,"$42,526.57",$708.78,$461.68,"$10,633.15",$177.22,$109.08
201233,2019,017,Carlton,MEDICARE,2,19 - 44 years,M,13,Ambulance,43,19,156,"$8,473.76",$445.99,$451.20,"$6,636.53",$349.29,$374.98,"$1,837.23",$96.70,$95.85
202121,2019,021,Cass,MEDICARE,5,75 years and older,F,132,Ambulatory Surgery,680,195,"1,576","$217,671.15","$1,116.26",$717.97,"$183,540.91",$941.24,$572.04,"$34,130.24",$175.03,$96.08
202937,2019,027,Clay,COMMERCIAL,2,19 - 44 years,F,144,Hospital Inpatient Professional Services,726,352,"1,654","$481,149.58","$1,366.90",$252.80,"$398,388.58","$1,131.79",$178.25,"$82,761.00",$235.12,$0.00
204041,2019,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,619,Clinic/Office,"7,763","3,977","6,946","$479,954.99",$120.68,$98.57,"$479,954.99",$120.68,$98.57,$0.00,$0.00,$0.00
204881,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"4,569",Emergency department,"19,194","7,653","51,359","$2,321,847.58",$303.39,$263.06,"$2,318,783.87",$302.99,$262.85,"$3,063.71",$0.40,$0.00
205625,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,386,Emergency department,"1,322",577,"4,395","$192,809.05",$334.16,$269.71,"$192,809.05",$334.16,$269.71,$0.00,$0.00,$0.00
206417,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,24,Hospice,596,452,193,"$453,963.43","$1,004.34",$0.00,"$453,963.43","$1,004.34",$0.00,$0.00,$0.00,$0.00
207281,2019,049,Goodhue,MEDICARE,4,65 - 74 years,M,553,Emergency department,"5,084","1,214","6,493","$371,665.04",$306.15,$217.58,"$329,646.48",$271.54,$179.89,"$42,018.56",$34.61,$12.29
208049,2019,053,Hennepin,MEDICARE,4,65 - 74 years,F,"5,654",Ambulatory Surgery,"38,593","7,876","67,663","$13,064,606.04","$1,658.79","$1,135.17","$11,284,539.66","$1,432.78",$988.19,"$1,780,066.38",$226.01,$152.44
209153,2019,059,Isanti,MEDICARE,3,45 - 64 years,M,39,Ambulatory Surgery,322,59,468,"$99,494.48","$1,686.35",$870.27,"$82,004.73","$1,389.91",$778.17,"$17,489.75",$296.44,$158.79
209897,2019,063,Jackson,MEDICARE,4,65 - 74 years,F,45,Hospital Inpatient,821,61,531,"$777,495.38","$12,745.83","$12,881.35","$723,441.38","$11,859.69","$11,600.79","$54,054.00",$886.13,"$1,364.00"
210833,2019,069,Kittson,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,67,Hospital Outpatient,890,211,739,"$82,407.45",$390.56,$142.43,"$81,853.50",$387.93,$142.43,$553.95,$2.63,$0.00
211961,2019,075,Lake,MEDICARE,3,45 - 64 years,M,19,Hospital Inpatient Professional Services,312,147,204,"$31,348.11",$213.25,$104.78,"$25,519.06",$173.60,$82.02,"$5,829.05",$39.65,$21.30
213113,2019,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,63,Ambulance,414,188,672,"$48,202.97",$256.40,$85.33,"$48,193.37",$256.35,$85.33,$9.60,$0.05,$0.00
213881,2019,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,18,Ambulance,534,246,209,"$25,727.52",$104.58,$82.98,"$25,727.52",$104.58,$82.98,$0.00,$0.00,$0.00
214889,2019,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,14,Home Health,475,438,155,"$22,430.90",$51.21,$75.02,"$22,395.70",$51.13,$71.82,$35.20,$0.08,$0.00
215729,2019,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,44,Inpatient Non-acute Professional Services,963,811,495,"$171,112.98",$210.99,$103.31,"$171,112.98",$210.99,$103.31,$0.00,$0.00,$0.00
216569,2019,103,Nicollet,COMMERCIAL,2,19 - 44 years,F,28,Ambulatory Surgery,115,33,320,"$131,774.21","$3,993.16","$2,743.00","$116,534.27","$3,531.34","$2,083.47","$15,239.94",$461.82,$3.09
216081,2019,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,12,Hospital Inpatient,375,24,115,"$23,045.42",$960.23,"$1,364.00","$22,827.82",$951.16,"$1,360.80",$217.60,$9.07,$0.00
217257,2019,105,Nobles,MEDICARE,5,75 years and older,F,119,Inpatient Non-acute,"4,645","1,023","1,324","$1,603,984.46","$1,567.92",$118.13,"$1,416,349.45","$1,384.51",$99.87,"$187,635.01",$183.42,$17.09
218313,2019,111,Otter Tail,MEDICARE,2,19 - 44 years,M,67,Emergency department,646,182,804,"$30,226.49",$166.08,$115.44,"$24,336.94",$133.72,$93.16,"$5,889.55",$32.36,$22.91
219129,2019,115,Pine,MEDICARE,5,75 years and older,M,284,Hospital Inpatient Professional Services,"5,306","1,962","3,113","$595,447.10",$303.49,$148.05,"$545,206.15",$277.88,$138.69,"$50,240.95",$25.61,$0.00
220185,2019,123,Ramsey,COMMERCIAL,1,18 years and under,F,39,Outpatient Other,263,222,351,"$86,669.13",$390.40,$147.00,"$73,176.86",$329.63,$91.80,"$13,492.27",$60.78,$0.00
221025,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,26,Inpatient Non-acute,467,242,229,"$254,573.22","$1,051.96",$613.75,"$254,573.22","$1,051.96",$613.75,$0.00,$0.00,$0.00
221937,2019,131,Rice,MEDICARE,3,45 - 64 years,M,18,Inpatient Non-acute,901,140,186,"$166,852.37","$1,191.80",$63.29,"$143,257.03","$1,023.26",$59.54,"$23,595.34",$168.54,$0.00
222873,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,153,Inpatient Non-acute,"5,503","2,263","1,712","$1,016,163.37",$449.03,$103.23,"$1,016,069.17",$448.99,$103.23,$94.20,$0.04,$0.00
223545,2019,141,Sherburne,COMMERCIAL,2,19 - 44 years,M,169,Ambulatory Surgery,898,191,"1,944","$797,420.36","$4,174.98","$2,513.79","$659,229.55","$3,451.46","$2,108.35","$138,190.81",$723.51,$120.00
224313,2019,145,Stearns,COMMERCIAL,2,19 - 44 years,F,"3,498",Hospital Outpatient,"48,286","10,862","40,177","$10,903,951.85","$1,003.86",$315.55,"$9,201,812.86",$847.16,$219.65,"$1,702,138.99",$156.71,$0.00
225033,2019,147,Steele,MEDICARE,3,45 - 64 years,M,34,Inpatient Non-acute Professional Services,429,315,383,"$28,550.73",$90.64,$90.63,"$22,477.30",$71.36,$72.43,"$6,073.43",$19.28,$16.05
226065,2019,153,Todd,MEDICARE,3,45 - 64 years,M,32,Hospital Inpatient,541,54,368,"$661,257.39","$12,245.51","$8,764.22","$617,005.34","$11,426.02","$7,711.31","$44,252.05",$819.48,"$1,364.00"
226953,2019,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,Ambulatory Surgery,115,23,129,"$52,920.79","$2,300.90",$623.72,"$52,908.59","$2,300.37",$623.72,$12.20,$0.53,$0.00
227769,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,33,Home Health,853,674,392,"$46,608.27",$69.15,$75.02,"$46,561.27",$69.08,$75.02,$47.00,$0.07,$0.00
228729,2019,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,48,Ambulance,"1,012",810,520,"$28,943.09",$35.73,$11.44,"$28,943.09",$35.73,$11.44,$0.00,$0.00,$0.00
229473,2019,173,Yellow Medicine,COMMERCIAL,3,45 - 64 years,M,48,Other,224,83,558,"$19,105.35",$230.18,$142.00,"$12,209.26",$147.10,$12.00,"$6,896.09",$83.09,$0.00
198519,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,68,Hospital Inpatient Professional Services,891,444,746,"$9,728.76",$21.91,$0.00,"$9,725.56",$21.90,$0.00,$3.20,$0.01,$0.00
199215,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,324",Other,"70,396","53,247","14,928","$8,431,889.15",$158.35,$89.00,"$8,431,889.15",$158.35,$89.00,$0.00,$0.00,$0.00
200175,2019,013,Blue Earth,COMMERCIAL,1,18 years and under,F,12,Ambulatory Surgery,48,12,141,"$48,377.26","$4,031.44","$3,848.40","$35,525.53","$2,960.46","$2,405.63","$12,851.73","$1,070.98",$242.46
200991,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,F,59,Ambulatory Surgery,339,78,706,"$416,248.76","$5,336.52","$2,142.35","$378,190.99","$4,848.60","$1,916.53","$38,057.77",$487.92,$0.00
201783,2019,021,Cass,COMMERCIAL,1,18 years and under,M,57,Other,178,108,635,"$19,746.23",$182.84,$133.12,"$9,361.88",$86.68,$70.39,"$10,384.35",$96.15,$30.00
202623,2019,025,Chisago,COMMERCIAL,5,75 years and older,M,22,Hospital Inpatient,426,29,234,"$39,655.18","$1,367.42","$1,363.95","$37,455.18","$1,291.56","$1,263.84","$2,200.00",$75.86,$0.00
203247,2019,027,Clay,MEDICARE,3,45 - 64 years,M,31,Inpatient Non-acute Professional Services,203,140,366,"$25,235.22",$180.25,$79.90,"$19,427.38",$138.77,$63.66,"$5,807.84",$41.48,$16.24
204303,2019,035,Crow Wing,COMMERCIAL,1,18 years and under,M,37,Ambulatory Surgery,166,39,423,"$107,387.26","$2,753.52","$2,387.82","$76,868.71","$1,970.99","$1,231.35","$30,518.55",$782.53,$344.40
204975,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,126,Emergency department,"1,035",327,"1,400","$58,827.00",$179.90,$37.28,"$57,697.53",$176.45,$37.28,"$1,129.47",$3.45,$0.00
205863,2019,041,Douglas,MEDICARE,5,75 years and older,M,84,Ambulatory Surgery,793,159,996,"$244,102.63","$1,535.24",$841.24,"$202,858.19","$1,275.84",$670.49,"$41,244.44",$259.40,$170.75
215808,2019,097,Morrison,MEDICARE,4,65 - 74 years,F,73,Home Health,"2,157","1,090",870,"$287,093.07",$263.39,$75.02,"$287,085.07",$263.38,$75.02,$8.00,$0.01,$0.00
216816,2019,103,Nicollet,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,26,Other,"3,378","2,536",276,"$215,629.93",$85.03,$56.91,"$212,637.93",$83.85,$55.76,"$2,992.00",$1.18,$0.00
217680,2019,109,Olmsted,COMMERCIAL,4,65 - 74 years,F,14,Emergency department,106,31,168,"$49,159.76","$1,585.80",$938.21,"$43,393.94","$1,399.80",$701.82,"$5,765.82",$185.99,$49.86
218448,2019,113,Pennington,COMMERCIAL,2,19 - 44 years,M,104,Hospital Outpatient,"1,289",294,"1,169","$290,651.32",$988.61,$275.93,"$203,271.02",$691.40,$156.79,"$87,380.30",$297.21,$43.80
219288,2019,117,Pipestone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,Hospital Inpatient Professional Services,220,96,130,"$18,414.60",$191.82,$109.78,"$18,411.40",$191.79,$109.78,$3.20,$0.03,$0.00
220128,2019,121,Pope,MEDICARE,4,65 - 74 years,M,64,DME (Durable Medical Equipment),632,357,751,"$70,450.61",$197.34,$73.88,"$56,296.99",$157.69,$58.86,"$14,153.62",$39.65,$15.02
221088,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,26,Other,"6,378","4,386",285,"$708,363.46",$161.51,$185.92,"$704,072.66",$160.53,$185.92,"$4,290.80",$0.98,$0.00
221832,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,12,Hospital Inpatient,233,15,130,"$38,618.14","$2,574.54","$1,364.00","$38,518.94","$2,567.93","$1,364.00",$99.20,$6.61,$0.00
222624,2019,135,Roseau,MEDICARE,5,75 years and older,F,71,Ambulance,302,114,753,"$247,776.32","$2,173.48",$774.55,"$202,660.50","$1,777.72",$615.93,"$45,115.82",$395.75,$157.95
223320,2019,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,48,Emergency department,278,91,540,"$16,554.78",$181.92,$76.57,"$16,094.03",$176.86,$76.57,$460.75,$5.06,$0.00
223992,2019,143,Sibley,COMMERCIAL,3,45 - 64 years,M,19,Hospital Inpatient Professional Services,257,73,216,"$108,434.14","$1,485.40",$402.78,"$90,808.91","$1,243.96",$257.50,"$17,625.23",$241.44,$0.00
224880,2019,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,396,Emergency department,"2,458",922,"3,954","$299,603.96",$324.95,$261.12,"$297,816.65",$323.01,$260.93,"$1,787.31",$1.94,$0.00
225936,2019,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,54,DME (Durable Medical Equipment),453,281,637,"$35,184.74",$125.21,$37.00,"$34,753.03",$123.68,$37.00,$431.71,$1.54,$0.00
226920,2019,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,464,Other,"28,162","18,935","5,312","$2,210,276.92",$116.73,$71.85,"$2,210,276.92",$116.73,$71.85,$0.00,$0.00,$0.00
227688,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,951",Emergency department,"8,389","3,351","21,795","$1,025,670.25",$306.08,$252.33,"$1,022,577.49",$305.16,$252.33,"$3,092.76",$0.92,$0.00
228792,2019,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,32,Home Health,977,947,365,"$68,320.65",$72.14,$75.02,"$68,183.05",$72.00,$75.02,$137.60,$0.15,$0.00
229440,2019,173,Yellow Medicine,COMMERCIAL,2,19 - 44 years,F,41,Other,111,74,492,"$10,455.40",$141.29,$71.40,"$7,553.43",$102.07,$26.24,"$2,901.97",$39.22,$6.47
225021,2019,147,Steele,MEDICARE,3,45 - 64 years,M,56,Ambulance,303,120,645,"$74,189.60",$618.25,$484.95,"$60,614.01",$505.12,$376.97,"$13,575.59",$113.13,$96.17
226077,2019,153,Todd,MEDICARE,4,65 - 74 years,F,175,Emergency department,940,315,"2,079","$83,548.73",$265.23,$97.14,"$72,740.23",$230.92,$77.66,"$10,808.50",$34.31,$2.19
227109,2019,159,Wadena,MEDICARE,4,65 - 74 years,F,344,Other,"4,500","2,794","4,098","$399,022.00",$142.81,$60.49,"$363,654.79",$130.16,$52.24,"$35,367.21",$12.66,$0.00
227877,2019,163,Washington,MEDICARE,3,45 - 64 years,M,642,Emergency department,"5,801","1,558","7,461","$460,814.27",$295.77,$183.99,"$387,548.81",$248.75,$143.11,"$73,265.46",$47.03,$35.89
228909,2019,169,Winona,MEDICARE,3,45 - 64 years,F,752,Hospital Outpatient,"40,576","8,257","8,663","$3,038,038.17",$367.93,$164.54,"$2,472,451.85",$299.44,$128.82,"$565,586.32",$68.50,$30.80
229677,2019,173,Yellow Medicine,MEDICARE,3,45 - 64 years,F,11,Inpatient Non-acute,209,37,132,"$79,214.81","$2,140.94",$141.22,"$74,006.84","$2,000.18",$112.52,"$5,207.97",$140.76,$0.00
229199,2019,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,169,Ambulatory Surgery,"1,454",315,"1,946","$512,650.98","$1,627.46",$795.45,"$508,028.30","$1,612.79",$780.80,"$4,622.68",$14.68,$0.00
204488,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"1,013",Other,"88,826","54,249","11,130","$12,173,922.05",$224.41,$172.30,"$12,170,618.47",$224.35,$172.24,"$3,303.58",$0.06,$0.00
205208,2019,039,Dodge,COMMERCIAL,3,45 - 64 years,M,49,Other,204,97,582,"$25,934.92",$267.37,$194.00,"$18,963.42",$195.50,$53.10,"$6,971.50",$71.87,$0.00
217577,2019,107,Norman,MEDICARE,5,75 years and older,F,330,Hospital Outpatient,"13,710","3,200","3,882","$1,784,493.90",$557.65,$191.10,"$1,462,163.15",$456.93,$153.82,"$322,330.75",$100.73,$10.34
218585,2019,113,Pennington,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,Outpatient Other,861,343,122,"$27,187.17",$79.26,$52.09,"$27,187.17",$79.26,$52.09,$0.00,$0.00,$0.00
219377,2019,117,Pipestone,MEDICARE,3,45 - 64 years,M,111,Clinic/Office,882,514,"1,282","$54,211.92",$105.47,$73.79,"$42,674.11",$83.02,$52.10,"$11,537.81",$22.45,$13.25
220241,2019,123,Ramsey,COMMERCIAL,3,45 - 64 years,F,926,Hospital Inpatient,"18,279","1,293","10,806","$28,609,158.91","$22,126.19","$13,223.51","$28,040,501.09","$21,686.39","$12,816.64","$568,657.82",$439.80,$0.00
221057,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,Inpatient Non-acute Professional Services,80,73,122,"$12,649.92",$173.29,$1.70,"$12,649.92",$173.29,$1.70,$0.00,$0.00,$0.00
221921,2019,131,Rice,MEDICARE,3,45 - 64 years,F,27,Inpatient Non-acute,964,198,310,"$388,876.81","$1,964.02",$20.45,"$344,069.62","$1,737.73",$20.45,"$44,807.19",$226.30,$0.00
222881,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,569,DME (Durable Medical Equipment),"4,767","2,733","6,522","$477,849.09",$174.84,$44.16,"$477,650.60",$174.77,$43.72,$198.49,$0.07,$0.00
223529,2019,141,Sherburne,COMMERCIAL,2,19 - 44 years,F,66,Ambulance,462,149,760,"$203,972.62","$1,368.94",$110.40,"$181,101.39","$1,215.45",$102.60,"$22,871.23",$153.50,$0.00
224369,2019,145,Stearns,COMMERCIAL,4,65 - 74 years,F,311,Clinic/Office,"6,797","2,812","3,695","$403,302.36",$143.42,$63.99,"$281,632.19",$100.15,$28.53,"$121,670.17",$43.27,$10.00
225161,2019,149,Stevens,COMMERCIAL,3,45 - 64 years,M,17,Hospital Inpatient,229,20,181,"$533,471.50","$26,673.58","$17,485.03","$514,936.64","$25,746.83","$17,485.03","$18,534.86",$926.74,$0.00
226097,2019,153,Todd,MEDICARE,4,65 - 74 years,M,692,Hospital Outpatient,"24,547","5,135","8,281","$3,233,862.75",$629.77,$143.85,"$2,453,076.36",$477.72,$117.55,"$780,786.39",$152.05,$15.59
226985,2019,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,34,Clinic/Office,353,231,401,"$11,878.18",$51.42,$29.80,"$11,853.38",$51.31,$29.80,$24.80,$0.11,$0.00
227729,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"1,991",Other,"316,502","188,553","22,230","$37,122,087.39",$196.88,$150.72,"$37,107,232.83",$196.80,$150.61,"$14,854.56",$0.08,$0.00
228785,2019,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,548,Other,"54,372","31,514","6,000","$6,909,770.43",$219.26,$189.83,"$6,906,176.30",$219.15,$189.83,"$3,594.13",$0.11,$0.00
229553,2019,173,Yellow Medicine,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,19,Hospital Inpatient,245,25,204,"$166,644.66","$6,665.79","$4,938.31","$166,519.86","$6,660.79","$4,938.31",$124.80,$4.99,$0.00
198400,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,696,Ambulance,"18,993","6,881","7,879","$718,731.49",$104.45,$35.00,"$718,731.49",$104.45,$35.00,$0.00,$0.00,$0.00
199264,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,16,Pharmacy,49,49,186,$745.12,$15.21,$15.00,$745.12,$15.21,$15.00,$0.00,$0.00,$0.00
200176,2019,013,Blue Earth,COMMERCIAL,1,18 years and under,F,789,Clinic/Office,"9,013","4,379","8,879","$1,134,050.90",$258.97,$183.79,"$856,679.27",$195.63,$114.25,"$277,371.63",$63.34,$30.00
201088,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,184",Clinic/Office,"18,477","10,458","13,341","$1,728,934.36",$165.32,$103.77,"$1,727,663.37",$165.20,$103.61,"$1,270.99",$0.12,$0.00
201856,2019,021,Cass,COMMERCIAL,4,65 - 74 years,M,20,Emergency department,103,34,231,"$23,610.63",$694.43,$199.58,"$19,068.37",$560.83,$166.71,"$4,542.26",$133.60,$0.00
202648,2019,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,966",Clinic/Office,"29,246","14,702","22,049","$1,655,394.32",$112.60,$90.62,"$1,648,911.06",$112.16,$90.30,"$6,483.26",$0.44,$0.00
203416,2019,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,51,Independent Lab,152,65,596,"$5,521.93",$84.95,$77.90,"$5,521.93",$84.95,$77.90,$0.00,$0.00,$0.00
