row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
170323,2018,025,Chisago,COMMERCIAL,3,45 - 64 years,M,74,Ambulance,254,104,850,"$305,176.33","$2,934.39","$2,525.24","$287,167.26","$2,761.22","$2,482.14","$18,009.07",$173.16,$0.00
171187,2018,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,16,Inpatient Non-acute,249,143,177,"$256,191.24","$1,791.55",$965.44,"$256,191.24","$1,791.55",$965.44,$0.00,$0.00,$0.00
172147,2018,035,Crow Wing,COMMERCIAL,4,65 - 74 years,M,38,Emergency department,196,54,446,"$41,773.47",$773.58,$337.85,"$37,154.40",$688.04,$261.60,"$4,619.07",$85.54,$0.00
172843,2018,037,Dakota,MEDICARE,3,45 - 64 years,M,102,Outpatient Other,"30,621","1,460","1,162","$2,386,250.44","$1,634.42",$323.80,"$1,925,793.16","$1,319.04",$315.00,"$460,457.28",$315.38,$52.57
173827,2018,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,20,DME (Durable Medical Equipment),97,66,239,"$10,171.72",$154.12,$91.40,"$10,165.42",$154.02,$91.40,$6.30,$0.10,$0.00
174619,2018,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,227,Emergency department,"1,848",590,"2,429","$227,305.89",$385.26,$248.64,"$226,424.90",$383.77,$244.30,$880.99,$1.49,$0.00
175531,2018,051,Grant,MEDICARE,5,75 years and older,F,77,Inpatient Non-acute Professional Services,518,428,858,"$26,794.22",$62.60,$50.74,"$24,402.97",$57.02,$44.85,"$2,391.25",$5.59,$0.00
174881,2018,049,Goodhue,COMMERCIAL,3,45 - 64 years,M,31,Ambulance,82,39,364,"$154,110.66","$3,951.56","$2,466.00","$150,367.60","$3,855.58","$2,132.60","$3,743.06",$95.98,$0.00
175745,2018,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"38,262",Hospital Outpatient,"903,955","203,067","400,559","$60,216,295.18",$296.53,$142.51,"$59,979,710.30",$295.37,$140.77,"$236,584.88",$1.17,$0.00
176657,2018,057,Hubbard,MEDICARE,4,65 - 74 years,F,247,Emergency department,"1,444",438,"2,905","$90,475.54",$206.57,$170.12,"$80,048.55",$182.76,$143.10,"$10,426.99",$23.81,$0.00
177377,2018,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,27,Inpatient Non-acute Professional Services,160,115,272,"$1,833.42",$15.94,$0.00,"$1,833.42",$15.94,$0.00,$0.00,$0.00,$0.00
178265,2018,067,Kandiyohi,COMMERCIAL,3,45 - 64 years,F,472,Hospital Outpatient,"8,280","1,891","5,463","$4,330,570.53","$2,290.10",$464.98,"$3,912,414.30","$2,068.97",$346.09,"$418,156.23",$221.13,$0.00
179369,2018,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,14,Hospital Inpatient Professional Services,77,48,138,"$9,278.23",$193.30,$74.74,"$9,278.23",$193.30,$74.74,$0.00,$0.00,$0.00
180689,2018,081,Lincoln,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,26,Hospital Inpatient Professional Services,118,60,281,"$26,841.74",$447.36,$98.57,"$26,841.74",$447.36,$98.57,$0.00,$0.00,$0.00
181625,2018,085,McLeod,MEDICARE,4,65 - 74 years,M,147,Independent Lab,858,219,"1,754","$40,511.09",$184.98,$58.95,"$39,900.04",$182.19,$58.09,$611.05,$2.79,$0.00
166032,2018,003,Anoka,COMMERCIAL,3,45 - 64 years,F,47,Inpatient Non-acute,726,281,538,"$425,649.83","$1,514.77",$182.11,"$417,359.16","$1,485.26",$177.81,"$8,290.67",$29.50,$0.00
166704,2018,005,Becker,MEDICARE,2,19 - 44 years,M,38,Emergency department,350,94,440,"$15,586.80",$165.82,$140.66,"$11,740.57",$124.90,$100.87,"$3,846.23",$40.92,$28.59
167544,2018,009,Benton,MEDICARE,4,65 - 74 years,F,143,Hospital Inpatient,"3,086",268,"1,664","$3,470,178.00","$12,948.43","$13,644.51","$3,300,108.00","$12,313.84","$13,052.36","$170,070.00",$634.59,"$1,340.00"
168312,2018,013,Blue Earth,MEDICARE,5,75 years and older,M,283,Inpatient Non-acute Professional Services,"4,681","3,122","3,028","$292,829.99",$93.80,$76.18,"$260,737.34",$83.52,$71.27,"$32,092.65",$10.28,$0.00
169080,2018,019,Carver,COMMERCIAL,1,18 years and under,F,11,Ambulance,23,12,116,"$16,650.81","$1,387.57","$1,296.95","$15,027.46","$1,252.29","$1,273.82","$1,623.35",$135.28,$0.00
169968,2018,023,Chippewa,COMMERCIAL,4,65 - 74 years,F,11,Clinic/Office,94,41,132,"$4,833.25",$117.88,$49.43,"$2,003.39",$48.86,$19.55,"$2,829.86",$69.02,$0.00
170832,2018,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,755,Independent Lab,"3,525","1,398","7,696","$177,465.91",$126.94,$87.16,"$177,159.76",$126.72,$87.16,$306.15,$0.22,$0.00
171840,2018,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,20,Hospital Inpatient,273,32,221,"$149,410.15","$4,669.07","$4,091.60","$149,231.80","$4,663.49","$4,091.60",$178.35,$5.57,$0.00
172632,2018,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,989,Hospital Inpatient Professional Services,"8,521","5,476","8,840","$827,602.07",$151.13,$86.90,"$827,602.07",$151.13,$86.90,$0.00,$0.00,$0.00
173304,2018,041,Douglas,COMMERCIAL,1,18 years and under,M,17,Outpatient Other,56,46,180,"$38,036.23",$826.87,"$1,193.51","$30,512.81",$663.32,"$1,077.00","$7,523.42",$163.55,$0.00
174120,2018,045,Fillmore,COMMERCIAL,4,65 - 74 years,F,75,Hospital Outpatient,"1,573",318,886,"$103,330.60",$324.94,$51.25,"$96,383.00",$303.09,$47.48,"$6,947.60",$21.85,$0.00
175032,2018,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,600,Hospital Outpatient,"20,788","4,975","6,524","$1,493,922.77",$300.29,$118.19,"$1,491,053.64",$299.71,$117.82,"$2,869.13",$0.58,$0.00
175824,2018,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,416,Hospital Inpatient Professional Services,"9,642","4,153","4,494","$289,071.21",$69.61,$0.00,"$288,995.70",$69.59,$0.00,$75.51,$0.02,$0.00
176712,2018,057,Hubbard,MEDICARE,5,75 years and older,M,452,Other,"4,143","2,223","5,326","$404,979.46",$182.18,$71.92,"$360,551.38",$162.19,$68.40,"$44,428.08",$19.99,$0.00
177552,2018,063,Jackson,COMMERCIAL,2,19 - 44 years,M,14,Other,49,28,166,"$7,455.71",$266.28,$85.25,"$5,652.79",$201.89,$47.61,"$1,802.92",$64.39,$48.56
178512,2018,067,Kandiyohi,MEDICARE,2,19 - 44 years,M,18,Hospital Inpatient Professional Services,725,264,210,"$72,392.59",$274.21,$88.25,"$57,905.04",$219.34,$70.31,"$14,487.55",$54.88,$17.56
179712,2018,075,Lake,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,297,Clinic/Office,"3,097","1,825","3,266","$185,005.87",$101.37,$84.29,"$185,005.87",$101.37,$84.29,$0.00,$0.00,$0.00
180888,2018,083,Lyon,COMMERCIAL,1,18 years and under,F,17,Hospital Inpatient Professional Services,87,53,146,"$25,200.57",$475.48,$167.28,"$22,027.77",$415.62,$125.46,"$3,172.80",$59.86,$0.00
193469,2018,149,Stevens,MEDICARE,5,75 years and older,F,106,DME (Durable Medical Equipment),852,623,"1,250","$48,021.00",$77.08,$32.96,"$40,479.63",$64.98,$26.09,"$7,541.37",$12.10,$1.94
194717,2018,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,27,Hospital Outpatient,984,246,312,"$6,792.01",$27.61,$0.00,"$6,779.71",$27.56,$0.00,$12.30,$0.05,$0.00
195677,2018,163,Washington,COMMERCIAL,3,45 - 64 years,M,"1,717",Emergency department,"8,834","2,435","19,920","$2,774,118.62","$1,139.27","$1,015.37","$2,107,787.96",$865.62,$736.45,"$666,330.66",$273.65,$75.00
196373,2018,165,Watonwan,MEDICARE,5,75 years and older,M,112,Hospital Inpatient,"2,770",219,"1,244","$2,668,583.91","$12,185.31","$10,081.70","$2,511,464.73","$11,467.88","$8,846.30","$157,119.18",$717.44,"$1,340.00"
197285,2018,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,19,Home Health,"1,291","1,175",222,"$331,663.29",$282.27,$266.56,"$331,581.39",$282.20,$266.56,$81.90,$0.07,$0.00
179421,2018,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,26,Hospital Inpatient Professional Services,886,353,277,"$44,773.89",$126.84,$53.78,"$44,767.59",$126.82,$53.78,$6.30,$0.02,$0.00
180381,2018,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,413,Clinic/Office,"9,253","4,681","4,656","$512,204.14",$109.42,$79.55,"$500,585.59",$106.94,$72.50,"$11,618.55",$2.48,$0.00
181605,2018,085,McLeod,MEDICARE,4,65 - 74 years,F,66,Home Health,"2,541",995,788,"$259,753.82",$261.06,$75.02,"$259,753.82",$261.06,$75.02,$0.00,$0.00,$0.00
182613,2018,091,Martin,MEDICARE,4,65 - 74 years,F,96,Hospital Inpatient Professional Services,"2,015",681,"1,106","$232,826.00",$341.89,$132.75,"$208,473.93",$306.13,$113.04,"$24,352.07",$35.76,$0.00
183405,2018,095,Mille Lacs,MEDICARE,5,75 years and older,F,186,Inpatient Non-acute,"4,321",708,"2,050","$2,563,764.68","$3,621.14",$555.59,"$2,276,968.56","$3,216.06",$481.41,"$286,796.12",$405.08,$0.00
184077,2018,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,48,Emergency department,401,143,499,"$12,609.78",$88.18,$9.14,"$12,593.68",$88.07,$9.14,$16.10,$0.11,$0.00
184893,2018,103,Nicollet,MEDICARE,5,75 years and older,M,100,Ambulance,406,166,"1,112","$86,698.31",$522.28,$459.25,"$76,291.86",$459.59,$380.50,"$10,406.45",$62.69,$0.00
186069,2018,111,Otter Tail,COMMERCIAL,3,45 - 64 years,M,45,Ambulance,345,108,529,"$104,410.31",$966.76,$154.60,"$85,947.74",$795.81,$150.99,"$18,462.57",$170.95,$0.00
186957,2018,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,36,Inpatient Non-acute,703,295,387,"$184,185.73",$624.36,$135.80,"$184,185.73",$624.36,$135.80,$0.00,$0.00,$0.00
187869,2018,121,Pope,COMMERCIAL,2,19 - 44 years,F,32,Hospital Inpatient,278,37,382,"$482,810.08","$13,048.92","$7,472.56","$457,878.75","$12,375.10","$7,134.46","$24,931.33",$673.82,$0.00
188613,2018,123,Ramsey,MEDICARE,4,65 - 74 years,M,"8,854",Hospital Outpatient,"245,177","43,512","104,730","$24,705,319.75",$567.78,$129.07,"$21,539,941.83",$495.03,$111.11,"$3,165,377.92",$72.75,$0.00
189813,2018,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,67,DME (Durable Medical Equipment),402,252,744,"$51,086.89",$202.73,$75.49,"$51,058.54",$202.61,$75.49,$28.35,$0.11,$0.00
190701,2018,137,Saint Louis,COMMERCIAL,1,18 years and under,F,25,Ambulance,61,26,266,"$57,319.31","$2,204.59","$1,375.30","$47,392.58","$1,822.79","$1,055.81","$9,926.73",$381.80,$0.00
191445,2018,139,Scott,MEDICARE,2,19 - 44 years,F,47,Independent Lab,568,145,554,"$37,792.04",$260.63,$183.71,"$37,544.08",$258.92,$183.71,$247.96,$1.71,$0.00
192117,2018,143,Sibley,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,94,Independent Lab,627,247,986,"$45,374.01",$183.70,$162.70,"$45,371.01",$183.69,$162.70,$3.00,$0.01,$0.00
192861,2018,147,Steele,COMMERCIAL,4,65 - 74 years,M,14,Other,38,16,168,"$10,558.93",$659.93,$74.27,"$8,487.83",$530.49,$70.00,"$2,071.10",$129.44,$0.00
193773,2018,151,Swift,MEDICARE,3,45 - 64 years,M,26,Hospital Inpatient,453,43,303,"$472,832.92","$10,996.11","$10,068.43","$433,872.92","$10,090.07","$8,728.43","$38,960.00",$906.05,"$1,340.00"
194661,2018,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,96,Independent Lab,343,185,953,"$19,612.82",$106.02,$73.27,"$19,562.17",$105.74,$73.27,$50.65,$0.27,$0.00
195573,2018,161,Waseca,MEDICARE,5,75 years and older,F,207,Hospital Inpatient,"5,689",386,"2,270","$3,810,266.44","$9,871.16","$9,817.28","$3,556,140.71","$9,212.80","$8,857.49","$254,125.73",$658.36,"$1,340.00"
196365,2018,165,Watonwan,MEDICARE,5,75 years and older,F,11,Outpatient Other,460,60,128,"$16,183.20",$269.72,$76.67,"$13,072.26",$217.87,$63.96,"$3,110.94",$51.85,$0.00
197085,2018,169,Winona,MEDICARE,5,75 years and older,M,621,Emergency department,"4,048","1,392","7,087","$326,854.69",$234.81,$165.83,"$288,429.14",$207.20,$132.12,"$38,425.55",$27.60,$21.14
188171,2018,121,Pope,MEDICARE,5,75 years and older,F,46,Ambulatory Surgery,341,70,548,"$110,668.10","$1,580.97","$1,279.12","$96,202.63","$1,374.32","$1,143.96","$14,465.47",$206.65,$99.46
189035,2018,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,127,Independent Lab,691,196,"1,340","$17,317.61",$88.36,$58.89,"$17,241.71",$87.97,$58.05,$75.90,$0.39,$0.00
189851,2018,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,92,Independent Lab,472,230,"1,005","$21,203.61",$92.19,$31.69,"$21,203.61",$92.19,$31.69,$0.00,$0.00,$0.00
190691,2018,135,Roseau,MEDICARE,5,75 years and older,M,92,Home Health,404,138,"1,070","$46,455.47",$336.63,$63.28,"$46,455.47",$336.63,$63.28,$0.00,$0.00,$0.00
191363,2018,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,78,Outpatient Other,"3,956","2,126",846,"$303,929.22",$142.96,$107.19,"$303,929.22",$142.96,$107.19,$0.00,$0.00,$0.00
191963,2018,141,Sherburne,MEDICARE,5,75 years and older,M,765,Emergency department,"5,866","1,529","8,744","$437,623.15",$286.22,$194.17,"$395,840.74",$258.89,$181.27,"$41,782.41",$27.33,$0.00
192803,2018,147,Steele,COMMERCIAL,2,19 - 44 years,M,129,Emergency department,619,213,"1,375","$265,559.12","$1,246.76",$994.61,"$181,622.81",$852.69,$515.59,"$83,936.31",$394.07,$188.64
193859,2018,153,Todd,COMMERCIAL,1,18 years and under,M,20,Hospital Inpatient,119,23,155,"$113,807.63","$4,948.16","$3,442.77","$93,303.37","$4,056.67","$2,263.94","$20,504.26",$891.49,$693.82
194915,2018,159,Wadena,COMMERCIAL,2,19 - 44 years,M,405,Clinic/Office,"2,404","1,439","4,574","$232,079.85",$161.28,$113.00,"$126,430.52",$87.86,$25.33,"$105,649.33",$73.42,$32.50
195683,2018,163,Washington,COMMERCIAL,3,45 - 64 years,M,"4,636",Independent Lab,"43,038","9,020","54,346","$2,178,048.56",$241.47,$146.15,"$1,697,473.66",$188.19,$72.89,"$480,574.90",$53.28,$0.00
196523,2018,167,Wilkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,DME (Durable Medical Equipment),122,52,105,"$34,533.42",$664.10,$214.86,"$34,533.42",$664.10,$214.86,$0.00,$0.00,$0.00
197291,2018,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,129,Inpatient Non-acute,"1,709",902,"1,272","$1,140,272.49","$1,264.16",$813.35,"$1,136,372.49","$1,259.84",$813.35,"$3,900.00",$4.32,$0.00
165665,2018,001,Aitkin,COMMERCIAL,3,45 - 64 years,M,11,Ambulance,273,84,132,"$14,441.28",$171.92,$90.75,"$14,441.28",$171.92,$90.75,$0.00,$0.00,$0.00
166361,2018,003,Anoka,MEDICARE,4,65 - 74 years,F,369,Outpatient Other,"30,667","3,475","4,364","$1,534,095.07",$441.47,$24.46,"$1,258,276.71",$362.09,$23.10,"$275,818.36",$79.37,$0.00
167153,2018,007,Beltrami,MEDICARE,4,65 - 74 years,M,882,Clinic/Office,"11,483","4,851","10,518","$545,342.65",$112.42,$62.11,"$459,657.58",$94.76,$43.54,"$85,685.07",$17.66,$7.89
168089,2018,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,81,DME (Durable Medical Equipment),593,378,925,"$48,264.76",$127.68,$68.60,"$48,261.61",$127.68,$68.60,$3.15,$0.01,$0.00
169001,2018,017,Carlton,MEDICARE,3,45 - 64 years,F,20,Inpatient Non-acute,470,46,232,"$259,674.01","$5,645.09","$3,199.15","$234,308.35","$5,093.66","$2,983.44","$25,365.66",$551.43,$20.58
169745,2018,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,29,Ambulance,486,197,329,"$15,069.83",$76.50,$43.92,"$15,069.83",$76.50,$43.92,$0.00,$0.00,$0.00
170609,2018,025,Chisago,MEDICARE,4,65 - 74 years,F,870,Other,"8,707","4,471","10,377","$668,033.66",$149.41,$95.45,"$629,756.85",$140.85,$88.22,"$38,276.81",$8.56,$0.00
171521,2018,031,Cook,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,72,Emergency department,398,145,746,"$63,639.12",$438.89,$346.47,"$63,077.27",$435.02,$328.15,$561.85,$3.87,$0.00
172409,2018,035,Crow Wing,MEDICARE,4,65 - 74 years,F,137,Home Health,"3,961","1,534","1,600","$539,023.50",$351.38,$95.65,"$538,945.03",$351.33,$95.65,$78.47,$0.05,$0.00
173081,2018,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,25,Hospital Inpatient Professional Services,229,148,254,"$19,188.98",$129.66,$81.69,"$19,182.68",$129.61,$81.69,$6.30,$0.04,$0.00
174041,2018,045,Fillmore,COMMERCIAL,1,18 years and under,F,126,Emergency department,458,185,"1,470","$222,486.88","$1,202.63","$1,091.68","$164,747.45",$890.53,$684.33,"$57,739.43",$312.11,$206.64
174857,2018,049,Goodhue,COMMERCIAL,2,19 - 44 years,M,36,Hospital Inpatient Professional Services,421,165,422,"$420,823.40","$2,550.44",$345.00,"$396,004.72","$2,400.03",$272.25,"$24,818.68",$150.42,$0.00
175721,2018,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"2,828",Ambulance,"57,276","18,313","31,323","$1,581,388.96",$86.35,$47.38,"$1,580,796.95",$86.32,$47.38,$592.01,$0.03,$0.00
176633,2018,057,Hubbard,MEDICARE,3,45 - 64 years,F,57,Independent Lab,489,127,663,"$20,691.16",$162.92,$42.51,"$20,016.91",$157.61,$40.37,$674.25,$5.31,$0.00
175906,2018,053,Hennepin,MEDICARE,2,19 - 44 years,M,93,Inpatient Non-acute Professional Services,"1,853",873,"1,085","$117,197.86",$134.25,$77.35,"$91,407.53",$104.71,$60.70,"$25,790.33",$29.54,$17.67
176794,2018,059,Isanti,COMMERCIAL,3,45 - 64 years,M,12,Outpatient Other,217,178,135,"$56,749.43",$318.82,$265.04,"$48,549.67",$272.75,$212.03,"$8,199.76",$46.07,$0.00
177514,2018,061,Itasca,MEDICARE,5,75 years and older,M,33,Outpatient Other,"7,036",567,396,"$454,006.00",$800.72,$70.53,"$369,138.89",$651.04,$69.05,"$84,867.11",$149.68,$0.00
178498,2018,067,Kandiyohi,MEDICARE,2,19 - 44 years,F,124,Hospital Outpatient,"4,347",767,"1,480","$336,617.63",$438.88,$186.93,"$259,583.69",$338.44,$142.40,"$77,033.94",$100.44,$34.91
179578,2018,073,Lac Qui Parle,MEDICARE,5,75 years and older,M,47,Inpatient Non-acute,"1,632",252,483,"$668,107.85","$2,651.22",$49.20,"$634,769.86","$2,518.93",$49.20,"$33,337.99",$132.29,$0.00
180466,2018,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,16,Other,"2,102","1,729",184,"$85,586.33",$49.50,$6.70,"$85,315.28",$49.34,$6.70,$271.05,$0.16,$0.00
181450,2018,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,236,Emergency department,"1,371",438,"2,412","$171,111.58",$390.67,$288.92,"$170,270.35",$388.75,$288.92,$841.23,$1.92,$0.00
180326,2018,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,852,Clinic/Office,"11,520","5,723","9,375","$595,176.35",$104.00,$95.38,"$594,825.19",$103.94,$95.19,$351.16,$0.06,$0.00
181262,2018,083,Lyon,MEDICARE,5,75 years and older,M,62,Home Health,"1,110",167,710,"$168,961.30","$1,011.74",$115.50,"$168,961.30","$1,011.74",$115.50,$0.00,$0.00,$0.00
182366,2018,091,Martin,COMMERCIAL,3,45 - 64 years,M,233,Hospital Outpatient,"4,274","1,062","2,736","$2,361,008.07","$2,223.17",$388.05,"$1,940,614.16","$1,827.32",$303.05,"$420,393.91",$395.85,$0.00
183398,2018,095,Mille Lacs,MEDICARE,5,75 years and older,F,682,Emergency department,"4,796","1,425","7,893","$381,853.46",$267.97,$187.39,"$348,015.18",$244.22,$168.13,"$33,838.28",$23.75,$0.00
184190,2018,099,Mower,MEDICARE,5,75 years and older,M,305,Ambulance,"1,868",803,"3,311","$462,242.13",$575.64,$438.54,"$408,853.83",$509.16,$358.00,"$53,388.30",$66.49,$0.00
185270,2018,107,Norman,COMMERCIAL,1,18 years and under,M,100,Clinic/Office,690,352,"1,063","$61,738.89",$175.39,$128.49,"$42,625.77",$121.10,$63.64,"$19,113.12",$54.30,$20.00
185990,2018,109,Olmsted,MEDICARE,5,75 years and older,M,"3,977",Clinic/Office,"135,923","46,634","46,602","$6,931,898.56",$148.64,$75.01,"$5,906,640.09",$126.66,$60.38,"$1,025,258.47",$21.99,$4.38
186902,2018,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,34,Ambulatory Surgery,171,39,384,"$51,648.70","$1,324.33",$956.96,"$51,464.70","$1,319.61",$956.96,$184.00,$4.72,$0.00
187838,2018,119,Polk,MEDICARE,5,75 years and older,M,132,Independent Lab,982,338,"1,541","$24,891.99",$73.64,$34.89,"$22,381.58",$66.22,$34.89,"$2,510.41",$7.43,$0.00
188534,2018,123,Ramsey,MEDICARE,2,19 - 44 years,F,369,Hospital Inpatient Professional Services,"10,770","3,757","4,350","$982,956.41",$261.63,$141.88,"$782,959.45",$208.40,$112.38,"$199,996.96",$53.23,$26.98
189590,2018,129,Renville,MEDICARE,5,75 years and older,F,162,Ambulance,"1,838",588,"1,767","$200,597.73",$341.15,$241.82,"$179,802.38",$305.79,$241.82,"$20,795.35",$35.37,$0.00
190406,2018,135,Roseau,COMMERCIAL,3,45 - 64 years,F,19,DME (Durable Medical Equipment),173,71,228,"$17,001.98",$239.46,$102.05,"$12,953.69",$182.45,$81.64,"$4,048.29",$57.02,$0.00
191198,2018,139,Scott,COMMERCIAL,3,45 - 64 years,F,32,Outpatient Other,"1,376",395,364,"$190,010.15",$481.04,$153.00,"$181,535.22",$459.58,$107.19,"$8,474.93",$21.46,$0.00
191870,2018,141,Sherburne,MEDICARE,2,19 - 44 years,M,36,DME (Durable Medical Equipment),457,206,424,"$34,138.61",$165.72,$38.76,"$26,945.85",$130.81,$31.85,"$7,192.76",$34.92,$9.98
192614,2018,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,169,Other,"28,966","19,621","1,899","$2,129,127.49",$108.51,$92.96,"$2,124,198.39",$108.26,$91.35,"$4,929.10",$0.25,$0.00
193502,2018,151,Swift,COMMERCIAL,1,18 years and under,F,13,Hospital Inpatient Professional Services,62,42,117,"$14,583.48",$347.23,$262.08,"$8,424.54",$200.58,$108.50,"$6,158.94",$146.64,$43.78
194510,2018,157,Wabasha,COMMERCIAL,1,18 years and under,M,712,Clinic/Office,"6,197","2,720","8,131","$847,492.72",$311.58,$204.48,"$678,955.93",$249.62,$147.54,"$168,536.79",$61.96,$0.00
195446,2018,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,12,Clinic/Office,173,86,143,"$3,133.22",$36.43,$3.81,"$3,103.07",$36.08,$3.81,$30.15,$0.35,$0.00
196334,2018,165,Watonwan,MEDICARE,4,65 - 74 years,F,183,Other,"2,051","1,330","2,175","$180,565.91",$135.76,$61.79,"$174,017.10",$130.84,$57.87,"$6,548.81",$4.92,$0.00
195214,2018,159,Wadena,MEDICARE,5,75 years and older,F,"1,155",Clinic/Office,"19,292","11,129","13,549","$2,148,016.22",$193.01,$149.14,"$1,910,345.19",$171.65,$129.47,"$237,671.03",$21.36,$0.00
196006,2018,163,Washington,MEDICARE,5,75 years and older,F,"1,017",Inpatient Non-acute,"28,440","4,433","11,395","$12,576,342.78","$2,836.98",$164.45,"$11,353,928.96","$2,561.23",$149.21,"$1,222,413.82",$275.75,$0.00
197230,2018,171,Wright,COMMERCIAL,5,75 years and older,M,15,Hospital Inpatient Professional Services,360,166,172,"$37,465.00",$225.69,$30.99,"$33,802.48",$203.63,$28.61,"$3,662.52",$22.06,$0.00
179198,2018,071,Koochiching,MEDICARE,3,45 - 64 years,M,56,Hospital Inpatient Professional Services,"1,746",612,651,"$185,750.11",$303.51,$116.38,"$163,118.27",$266.53,$104.56,"$22,631.84",$36.98,$14.42
180494,2018,079,Le Sueur,MEDICARE,3,45 - 64 years,F,117,Emergency department,"1,112",260,"1,371","$59,720.64",$229.69,$152.58,"$50,863.34",$195.63,$123.01,"$8,857.30",$34.07,$9.60
181406,2018,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,39,DME (Durable Medical Equipment),131,63,438,"$31,615.96",$501.84,$62.77,"$31,615.96",$501.84,$62.77,$0.00,$0.00,$0.00
182462,2018,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,14,Inpatient Non-acute Professional Services,191,171,137,"$53,080.89",$310.41,$252.90,"$53,080.89",$310.41,$252.90,$0.00,$0.00,$0.00
183566,2018,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,455",Hospital Outpatient,"21,688","6,418","16,468","$1,743,014.90",$271.58,$148.26,"$1,743,014.90",$271.58,$148.26,$0.00,$0.00,$0.00
184430,2018,101,Murray,MEDICARE,3,45 - 64 years,F,15,Hospital Inpatient,314,22,179,"$214,510.54","$9,750.48","$10,677.84","$192,383.99","$8,744.73","$9,337.84","$22,126.55","$1,005.75","$1,340.00"
185366,2018,107,Norman,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,198,Other,"7,246","4,192","2,221","$567,606.60",$135.40,$107.35,"$567,606.60",$135.40,$107.35,$0.00,$0.00,$0.00
186062,2018,111,Otter Tail,COMMERCIAL,3,45 - 64 years,F,"1,481",Hospital Outpatient,"28,354","6,735","17,260","$7,935,010.16","$1,178.18",$334.55,"$6,315,354.71",$937.69,$227.11,"$1,619,655.45",$240.48,$0.00
